layout,tile_count,total_cells,capacity,score_min,score_max
NewLayout_L62.json,19,87,29,106.67,144.14
NewLayout_L62.json,20,87,29,97.68,153.39
NewLayout_L62.json,21,87,29,106.11,156.82
NewLayout_L62.json,22,87,29,125.21,166.96
NewLayout_L62.json,23,87,29,109.34,170.73
NewLayout_L62.json,24,87,29,139.76,180.35
NewLayout_L62.json,25,87,29,149.9,183.58
NewLayout_L63.json,2,72,24,22.97,22.97
NewLayout_L63.json,3,72,24,22.97,23.04
NewLayout_L63.json,4,72,24,22.97,26.07
NewLayout_L63.json,5,72,24,22.97,31.34
NewLayout_L63.json,6,72,24,22.97,33.73
NewLayout_L63.json,7,72,24,22.97,36.28
NewLayout_L63.json,8,72,24,22.97,38.36
NewLayout_L63.json,9,72,24,22.97,42.03
NewLayout_L63.json,10,72,24,24.89,44.33
NewLayout_L63.json,11,72,24,30.07,49.18
NewLayout_L63.json,12,72,24,30.96,51.02
NewLayout_L63.json,13,72,24,35.16,52.91
NewLayout_L63.json,14,72,24,41.78,55.57
NewLayout_L63.json,15,72,24,42.55,57.85
NewLayout_L63.json,16,72,24,48.54,61.48
NewLayout_L63.json,17,72,24,47.7,63.74
NewLayout_L63.json,18,72,24,56.17,67.16
NewLayout_L63.json,19,72,24,47.35,69.35
NewLayout_L63.json,20,72,24,50.5,71.35
NewLayout_L63.json,21,72,24,55.87,74.47
NewLayout_L63.json,22,72,24,63.5,76.53
NewLayout_L63.json,23,72,24,65.03,80.73
NewLayout_L63.json,24,72,24,73.23,83.3
NewLayout_L64.json,2,72,24,10.68,10.68
NewLayout_L64.json,3,72,24,10.68,11.0
NewLayout_L64.json,4,72,24,10.68,12.42
NewLayout_L64.json,5,72,24,10.68,14.98
NewLayout_L64.json,6,72,24,10.68,17.76
NewLayout_L64.json,7,72,24,10.93,20.53
NewLayout_L64.json,8,72,24,11.46,24.0
NewLayout_L64.json,9,72,24,15.42,25.61
NewLayout_L64.json,10,72,24,14.78,28.31
NewLayout_L64.json,11,72,24,16.34,30.29
NewLayout_L64.json,12,72,24,23.46,33.08
NewLayout_L64.json,13,72,24,24.0,36.67
NewLayout_L64.json,14,72,24,27.35,38.44
NewLayout_L64.json,15,72,24,24.96,42.51
NewLayout_L64.json,16,72,24,31.41,42.64
NewLayout_L64.json,17,72,24,31.48,44.78
NewLayout_L64.json,18,72,24,36.46,47.33
NewLayout_L64.json,19,72,24,38.51,47.97
NewLayout_L64.json,20,72,24,42.88,52.63
NewLayout_L64.json,21,72,24,44.45,53.98
NewLayout_L64.json,22,72,24,43.79,55.9
NewLayout_L64.json,23,72,24,43.82,56.77
NewLayout_L64.json,24,72,24,50.22,59.05
NewLayout_L65.json,2,66,22,16.74,16.74
NewLayout_L65.json,3,66,22,16.74,17.14
NewLayout_L65.json,4,66,22,16.74,18.19
NewLayout_L65.json,5,66,22,16.74,19.23
NewLayout_L65.json,6,66,22,16.74,22.14
NewLayout_L65.json,7,66,22,16.74,22.32
NewLayout_L65.json,8,66,22,16.74,26.15
NewLayout_L65.json,9,66,22,16.74,36.32
NewLayout_L65.json,10,66,22,17.02,33.81
NewLayout_L65.json,11,66,22,17.6,36.53
NewLayout_L65.json,12,66,22,21.67,45.42
NewLayout_L65.json,13,66,22,20.97,46.54
NewLayout_L65.json,14,66,22,26.35,46.27
NewLayout_L65.json,15,66,22,26.69,50.05
NewLayout_L65.json,16,66,22,33.06,54.11
NewLayout_L65.json,17,66,22,38.76,58.51
NewLayout_L65.json,18,66,22,38.62,60.81
NewLayout_L65.json,19,66,22,42.22,61.79
NewLayout_L65.json,20,66,22,44.79,64.76
NewLayout_L65.json,21,66,22,52.66,68.11
NewLayout_L65.json,22,66,22,54.97,70.11
NewLayout_L66.json,2,72,24,22.38,22.38
NewLayout_L66.json,3,72,24,22.38,22.38
NewLayout_L66.json,4,72,24,22.38,23.0
NewLayout_L66.json,5,72,24,22.38,23.74
NewLayout_L66.json,6,72,24,22.38,24.3
NewLayout_L66.json,7,72,24,22.38,25.71
NewLayout_L66.json,8,72,24,22.38,25.94
NewLayout_L66.json,9,72,24,22.38,27.78
NewLayout_L66.json,10,72,24,22.38,28.87
NewLayout_L66.json,11,72,24,22.38,31.72
NewLayout_L66.json,12,72,24,22.38,38.27
NewLayout_L66.json,13,72,24,23.46,36.64
NewLayout_L66.json,14,72,24,25.63,39.82
NewLayout_L66.json,15,72,24,26.92,44.08
NewLayout_L66.json,16,72,24,26.67,44.71
NewLayout_L66.json,17,72,24,27.62,47.55
NewLayout_L66.json,18,72,24,34.14,50.01
NewLayout_L66.json,19,72,24,36.8,51.89
NewLayout_L66.json,20,72,24,39.58,53.55
NewLayout_L66.json,21,72,24,39.56,54.8
NewLayout_L66.json,22,72,24,45.4,57.77
NewLayout_L66.json,23,72,24,44.55,59.01
NewLayout_L66.json,24,72,24,48.65,60.28
NewLayout_L67.json,2,69,23,14.7,14.7
NewLayout_L67.json,3,69,23,14.7,15.13
NewLayout_L67.json,4,69,23,14.7,15.99
NewLayout_L67.json,5,69,23,14.7,18.14
NewLayout_L67.json,6,69,23,14.7,21.37
NewLayout_L67.json,7,69,23,14.7,22.59
NewLayout_L67.json,8,69,23,14.7,24.79
NewLayout_L67.json,9,69,23,15.37,26.69
NewLayout_L67.json,10,69,23,17.06,27.76
NewLayout_L67.json,11,69,23,18.83,30.07
NewLayout_L67.json,12,69,23,21.43,31.96
NewLayout_L67.json,13,69,23,24.76,34.56
NewLayout_L67.json,14,69,23,23.28,36.05
NewLayout_L67.json,15,69,23,28.9,37.25
NewLayout_L67.json,16,69,23,30.1,40.96
NewLayout_L67.json,17,69,23,29.15,42.2
NewLayout_L67.json,18,69,23,33.01,43.56
NewLayout_L67.json,19,69,23,35.61,44.7
NewLayout_L67.json,20,69,23,37.26,47.06
NewLayout_L67.json,21,69,23,39.63,48.58
NewLayout_L67.json,22,69,23,40.3,49.9
NewLayout_L67.json,23,69,23,43.7,52.06
NewLayout_L68.json,2,69,23,14.7,14.7
NewLayout_L68.json,3,69,23,14.7,15.05
NewLayout_L68.json,4,69,23,14.7,15.57
NewLayout_L68.json,5,69,23,14.7,16.75
NewLayout_L68.json,6,69,23,14.7,20.06
NewLayout_L68.json,7,69,23,14.7,21.11
NewLayout_L68.json,8,69,23,15.11,24.54
NewLayout_L68.json,9,69,23,15.23,26.05
NewLayout_L68.json,10,69,23,15.6,28.5
NewLayout_L68.json,11,69,23,19.15,31.05
NewLayout_L68.json,12,69,23,21.52,32.93
NewLayout_L68.json,13,69,23,23.48,35.02
NewLayout_L68.json,14,69,23,25.75,34.85
NewLayout_L68.json,15,69,23,24.98,37.38
NewLayout_L68.json,16,69,23,27.05,39.71
NewLayout_L68.json,17,69,23,31.51,41.15
NewLayout_L68.json,18,69,23,31.73,42.64
NewLayout_L68.json,19,69,23,32.58,45.13
NewLayout_L68.json,20,69,23,38.71,46.29
NewLayout_L68.json,21,69,23,37.81,48.11
NewLayout_L68.json,22,69,23,42.26,50.15
NewLayout_L68.json,23,69,23,44.16,51.5
NewLayout_L69.json,2,66,22,4.42,4.42
NewLayout_L69.json,3,66,22,4.42,4.42
NewLayout_L69.json,4,66,22,4.42,4.42
NewLayout_L69.json,5,66,22,4.42,8.47
NewLayout_L69.json,6,66,22,4.42,10.81
NewLayout_L69.json,7,66,22,4.42,11.61
NewLayout_L69.json,8,66,22,4.42,14.46
NewLayout_L69.json,9,66,22,4.42,15.86
NewLayout_L69.json,10,66,22,4.42,17.74
NewLayout_L69.json,11,66,22,4.42,20.41
NewLayout_L69.json,12,66,22,4.42,20.97
NewLayout_L69.json,13,66,22,12.35,23.75
NewLayout_L69.json,14,66,22,10.11,25.37
NewLayout_L69.json,15,66,22,13.43,26.82
NewLayout_L69.json,16,66,22,15.27,28.43
NewLayout_L69.json,17,66,22,17.72,29.27
NewLayout_L69.json,18,66,22,21.7,31.07
NewLayout_L69.json,19,66,22,25.8,32.28
NewLayout_L69.json,20,66,22,24.83,34.13
NewLayout_L69.json,21,66,22,30.03,35.72
NewLayout_L69.json,22,66,22,31.55,37.75
NewLayout_L7.json,2,72,24,8.69,8.69
NewLayout_L7.json,3,72,24,8.69,8.69
NewLayout_L7.json,4,72,24,8.69,8.69
NewLayout_L7.json,5,72,24,8.69,8.69
NewLayout_L7.json,6,72,24,8.69,15.67
NewLayout_L7.json,7,72,24,8.69,11.79
NewLayout_L7.json,8,72,24,8.69,18.45
NewLayout_L7.json,9,72,24,8.69,20.76
NewLayout_L7.json,10,72,24,8.69,22.03
NewLayout_L7.json,11,72,24,8.69,24.91
NewLayout_L7.json,12,72,24,8.69,26.45
NewLayout_L7.json,13,72,24,8.69,28.39
NewLayout_L7.json,14,72,24,13.97,30.63
NewLayout_L7.json,15,72,24,8.69,32.07
NewLayout_L7.json,16,72,24,16.21,34.92
NewLayout_L7.json,17,72,24,22.27,35.92
NewLayout_L7.json,18,72,24,18.44,38.42
NewLayout_L7.json,19,72,24,8.69,40.44
NewLayout_L7.json,20,72,24,26.22,41.78
NewLayout_L7.json,21,72,24,27.17,44.99
NewLayout_L7.json,22,72,24,33.12,46.6
NewLayout_L7.json,23,72,24,37.04,47.95
NewLayout_L7.json,24,72,24,38.69,48.19
NewLayout_L70.json,2,69,23,20.81,20.81
NewLayout_L70.json,3,69,23,20.81,20.81
NewLayout_L70.json,4,69,23,20.81,20.81
NewLayout_L70.json,5,69,23,20.81,24.03
NewLayout_L70.json,6,69,23,20.81,24.01
NewLayout_L70.json,7,69,23,20.81,26.91
NewLayout_L70.json,8,69,23,20.81,28.16
NewLayout_L70.json,9,69,23,20.81,33.4
NewLayout_L70.json,10,69,23,20.81,36.6
NewLayout_L70.json,11,69,23,20.81,39.05
NewLayout_L70.json,12,69,23,20.81,39.92
NewLayout_L70.json,13,69,23,24.92,42.3
NewLayout_L70.json,14,69,23,30.44,46.62
NewLayout_L70.json,15,69,23,25.76,50.84
NewLayout_L70.json,16,69,23,32.0,52.2
NewLayout_L70.json,17,69,23,31.61,52.8
NewLayout_L70.json,18,69,23,35.2,58.26
NewLayout_L70.json,19,69,23,38.96,62.18
NewLayout_L70.json,20,69,23,45.65,63.44
NewLayout_L70.json,21,69,23,40.01,65.0
NewLayout_L70.json,22,69,23,52.65,67.08
NewLayout_L70.json,23,69,23,56.31,69.05
NewLayout_L71.json,2,90,30,11.71,11.71
NewLayout_L71.json,3,90,30,11.71,11.71
NewLayout_L71.json,4,90,30,11.71,11.71
NewLayout_L71.json,5,90,30,11.71,12.89
NewLayout_L71.json,6,90,30,11.71,12.81
NewLayout_L71.json,7,90,30,11.71,13.02
NewLayout_L71.json,8,90,30,11.71,13.54
NewLayout_L71.json,9,90,30,11.71,16.05
NewLayout_L71.json,10,90,30,11.71,18.26
NewLayout_L71.json,11,90,30,11.71,22.08
NewLayout_L71.json,12,90,30,11.71,26.76
NewLayout_L71.json,13,90,30,11.71,25.93
NewLayout_L71.json,14,90,30,12.2,30.1
NewLayout_L71.json,15,90,30,13.71,31.34
NewLayout_L71.json,16,90,30,13.02,34.96
NewLayout_L71.json,17,90,30,14.76,38.04
NewLayout_L71.json,18,90,30,15.15,40.34
NewLayout_L71.json,19,90,30,14.94,42.4
NewLayout_L71.json,20,90,30,25.54,43.36
NewLayout_L71.json,21,90,30,27.61,46.19
NewLayout_L71.json,22,90,30,34.62,51.16
NewLayout_L71.json,23,90,30,33.21,52.31
NewLayout_L71.json,24,90,30,33.71,52.61
NewLayout_L71.json,25,90,30,38.21,55.61
NewLayout_L72.json,2,69,23,17.57,17.57
NewLayout_L72.json,3,69,23,17.57,17.57
NewLayout_L72.json,4,69,23,17.57,18.23
NewLayout_L72.json,5,69,23,17.57,18.58
NewLayout_L72.json,6,69,23,17.57,18.86
NewLayout_L72.json,7,69,23,17.57,20.92
NewLayout_L72.json,8,69,23,17.57,22.8
NewLayout_L72.json,9,69,23,17.57,24.21
NewLayout_L72.json,10,69,23,17.57,27.99
NewLayout_L72.json,11,69,23,17.98,30.2
NewLayout_L72.json,12,69,23,18.16,32.75
NewLayout_L72.json,13,69,23,21.92,33.95
NewLayout_L72.json,14,69,23,21.39,35.75
NewLayout_L72.json,15,69,23,21.26,37.25
NewLayout_L72.json,16,69,23,25.62,39.96
NewLayout_L72.json,17,69,23,28.46,41.19
NewLayout_L72.json,18,69,23,32.79,43.44
NewLayout_L72.json,19,69,23,34.49,45.06
NewLayout_L72.json,20,69,23,33.82,47.79
NewLayout_L72.json,21,69,23,35.76,49.22
NewLayout_L72.json,22,69,23,42.27,50.91
NewLayout_L72.json,23,69,23,42.24,52.77
NewLayout_L73.json,2,75,25,17.08,17.08
NewLayout_L73.json,3,75,25,17.08,17.19
NewLayout_L73.json,4,75,25,17.08,17.28
NewLayout_L73.json,5,75,25,17.08,19.5
NewLayout_L73.json,6,75,25,17.08,23.52
NewLayout_L73.json,7,75,25,17.08,25.88
NewLayout_L73.json,8,75,25,17.08,30.16
NewLayout_L73.json,9,75,25,17.08,34.23
NewLayout_L73.json,10,75,25,17.08,34.61
NewLayout_L73.json,11,75,25,21.82,39.17
NewLayout_L73.json,12,75,25,18.45,42.74
NewLayout_L73.json,13,75,25,25.18,49.8
NewLayout_L73.json,14,75,25,30.46,48.59
NewLayout_L73.json,15,75,25,33.36,52.22
NewLayout_L73.json,16,75,25,35.75,57.0
NewLayout_L73.json,17,75,25,37.9,63.49
NewLayout_L73.json,18,75,25,43.88,64.85
NewLayout_L73.json,19,75,25,47.94,68.78
NewLayout_L73.json,20,75,25,48.11,73.66
NewLayout_L73.json,21,75,25,51.3,75.53
NewLayout_L73.json,22,75,25,62.64,78.85
NewLayout_L73.json,23,75,25,66.56,83.48
NewLayout_L73.json,24,75,25,62.08,85.31
NewLayout_L73.json,25,75,25,70.08,88.68
NewLayout_L74.json,2,69,23,1.57,1.57
NewLayout_L74.json,3,69,23,1.57,1.92
NewLayout_L74.json,4,69,23,1.57,3.1
NewLayout_L74.json,5,69,23,1.57,6.91
NewLayout_L74.json,6,69,23,1.57,10.62
NewLayout_L74.json,7,69,23,1.57,13.98
NewLayout_L74.json,8,69,23,3.72,19.4
NewLayout_L74.json,9,69,23,7.9,22.0
NewLayout_L74.json,10,69,23,9.32,27.6
NewLayout_L74.json,11,69,23,13.99,30.39
NewLayout_L74.json,12,69,23,11.41,33.15
NewLayout_L74.json,13,69,23,16.55,37.27
NewLayout_L74.json,14,69,23,23.66,41.29
NewLayout_L74.json,15,69,23,22.88,43.88
NewLayout_L74.json,16,69,23,27.23,48.32
NewLayout_L74.json,17,69,23,36.57,49.85
NewLayout_L74.json,18,69,23,40.81,54.87
NewLayout_L74.json,19,69,23,42.37,57.79
NewLayout_L74.json,20,69,23,44.75,61.6
NewLayout_L74.json,21,69,23,49.22,65.15
NewLayout_L74.json,22,69,23,51.44,67.84
NewLayout_L74.json,23,69,23,56.5,69.7
NewLayout_L75.json,2,66,22,15.28,15.28
NewLayout_L75.json,3,66,22,15.28,15.28
NewLayout_L75.json,4,66,22,15.28,17.75
NewLayout_L75.json,5,66,22,15.28,17.22
NewLayout_L75.json,6,66,22,15.28,21.95
NewLayout_L75.json,7,66,22,15.28,24.52
NewLayout_L75.json,8,66,22,15.28,28.17
NewLayout_L75.json,9,66,22,15.28,29.44
NewLayout_L75.json,10,66,22,15.28,30.84
NewLayout_L75.json,11,66,22,15.28,31.55
NewLayout_L75.json,12,66,22,15.28,35.1
NewLayout_L75.json,13,66,22,16.27,37.64
NewLayout_L75.json,14,66,22,23.35,40.41
NewLayout_L75.json,15,66,22,19.58,41.27
NewLayout_L75.json,16,66,22,30.42,42.36
NewLayout_L75.json,17,66,22,23.73,44.97
NewLayout_L75.json,18,66,22,27.42,46.69
NewLayout_L75.json,19,66,22,37.05,49.45
NewLayout_L75.json,20,66,22,38.77,50.05
NewLayout_L75.json,21,66,22,35.98,51.82
NewLayout_L75.json,22,66,22,45.42,54.22
NewLayout_L76.json,2,90,30,25.71,25.71
NewLayout_L76.json,3,90,30,25.71,25.71
NewLayout_L76.json,4,90,30,25.71,25.71
NewLayout_L76.json,5,90,30,25.71,28.42
NewLayout_L76.json,6,90,30,25.71,30.41
NewLayout_L76.json,7,90,30,25.71,29.74
NewLayout_L76.json,8,90,30,25.71,39.37
NewLayout_L76.json,9,90,30,25.71,44.05
NewLayout_L76.json,10,90,30,25.71,46.92
NewLayout_L76.json,11,90,30,27.14,51.24
NewLayout_L76.json,12,90,30,30.81,53.03
NewLayout_L76.json,13,90,30,38.29,60.7
NewLayout_L76.json,14,90,30,31.24,62.59
NewLayout_L76.json,15,90,30,37.49,67.98
NewLayout_L76.json,16,90,30,42.67,73.12
NewLayout_L76.json,17,90,30,49.82,75.86
NewLayout_L76.json,18,90,30,49.31,79.06
NewLayout_L76.json,19,90,30,52.25,85.03
NewLayout_L76.json,20,90,30,66.18,88.1
NewLayout_L76.json,21,90,30,64.46,92.3
NewLayout_L76.json,22,90,30,75.45,94.89
NewLayout_L76.json,23,90,30,69.57,98.96
NewLayout_L76.json,24,90,30,70.96,103.11
NewLayout_L76.json,25,90,30,81.14,107.14
NewLayout_L77.json,2,69,23,18.19,18.19
NewLayout_L77.json,3,69,23,18.19,18.19
NewLayout_L77.json,4,69,23,18.19,18.28
NewLayout_L77.json,5,69,23,18.19,21.06
NewLayout_L77.json,6,69,23,18.19,20.84
NewLayout_L77.json,7,69,23,18.19,21.23
NewLayout_L77.json,8,69,23,18.19,26.89
NewLayout_L77.json,9,69,23,18.19,26.37
NewLayout_L77.json,10,69,23,18.19,31.63
NewLayout_L77.json,11,69,23,19.97,33.66
NewLayout_L77.json,12,69,23,18.55,33.49
NewLayout_L77.json,13,69,23,22.22,35.37
NewLayout_L77.json,14,69,23,25.52,39.69
NewLayout_L77.json,15,69,23,27.92,39.96
NewLayout_L77.json,16,69,23,30.74,41.2
NewLayout_L77.json,17,69,23,30.34,43.45
NewLayout_L77.json,18,69,23,33.7,45.49
NewLayout_L77.json,19,69,23,35.61,46.52
NewLayout_L77.json,20,69,23,37.77,48.31
NewLayout_L77.json,21,69,23,38.94,50.99
NewLayout_L77.json,22,69,23,40.71,51.92
NewLayout_L77.json,23,69,23,43.89,53.59
NewLayout_L78.json,2,72,24,18.34,18.34
NewLayout_L78.json,3,72,24,18.34,18.34
NewLayout_L78.json,4,72,24,18.34,18.8
NewLayout_L78.json,5,72,24,18.34,19.57
NewLayout_L78.json,6,72,24,18.34,24.21
NewLayout_L78.json,7,72,24,18.34,23.75
NewLayout_L78.json,8,72,24,18.34,24.1
NewLayout_L78.json,9,72,24,18.34,26.85
NewLayout_L78.json,10,72,24,18.34,31.69
NewLayout_L78.json,11,72,24,18.34,34.84
NewLayout_L78.json,12,72,24,18.34,35.54
NewLayout_L78.json,13,72,24,19.52,40.02
NewLayout_L78.json,14,72,24,26.35,42.82
NewLayout_L78.json,15,72,24,22.02,44.68
NewLayout_L78.json,16,72,24,22.75,47.5
NewLayout_L78.json,17,72,24,34.35,50.38
NewLayout_L78.json,18,72,24,29.32,53.23
NewLayout_L78.json,19,72,24,29.5,53.64
NewLayout_L78.json,20,72,24,40.55,58.02
NewLayout_L78.json,21,72,24,36.09,60.99
NewLayout_L78.json,22,72,24,47.33,62.09
NewLayout_L78.json,23,72,24,48.37,63.57
NewLayout_L78.json,24,72,24,50.6,65.3
NewLayout_L79.json,2,99,33,13.71,13.71
NewLayout_L79.json,3,99,33,13.71,13.71
NewLayout_L79.json,4,99,33,13.71,13.71
NewLayout_L79.json,5,99,33,13.71,16.28
NewLayout_L79.json,6,99,33,13.71,22.67
NewLayout_L79.json,7,99,33,13.71,27.93
NewLayout_L79.json,8,99,33,13.71,32.25
NewLayout_L79.json,9,99,33,13.71,35.52
NewLayout_L79.json,10,99,33,13.71,40.15
NewLayout_L79.json,11,99,33,19.53,44.85
NewLayout_L79.json,12,99,33,23.04,49.57
NewLayout_L79.json,13,99,33,21.82,50.2
NewLayout_L79.json,14,99,33,29.0,54.28
NewLayout_L79.json,15,99,33,29.7,60.29
NewLayout_L79.json,16,99,33,42.46,62.51
NewLayout_L79.json,17,99,33,40.01,64.87
NewLayout_L79.json,18,99,33,41.59,71.12
NewLayout_L79.json,19,99,33,48.23,74.91
NewLayout_L79.json,20,99,33,46.5,76.32
NewLayout_L79.json,21,99,33,55.31,80.76
NewLayout_L79.json,22,99,33,59.74,83.93
NewLayout_L79.json,23,99,33,70.47,86.71
NewLayout_L79.json,24,99,33,70.18,90.65
NewLayout_L79.json,25,99,33,72.17,97.04
NewLayout_L8.json,2,66,22,8.0,8.0
NewLayout_L8.json,3,66,22,8.0,8.0
NewLayout_L8.json,4,66,22,8.0,9.07
NewLayout_L8.json,5,66,22,8.0,8.0
NewLayout_L8.json,6,66,22,8.0,10.93
NewLayout_L8.json,7,66,22,8.0,10.31
NewLayout_L8.json,8,66,22,8.0,11.24
NewLayout_L8.json,9,66,22,8.0,15.49
NewLayout_L8.json,10,66,22,8.0,16.64
NewLayout_L8.json,11,66,22,8.0,18.32
NewLayout_L8.json,12,66,22,8.0,22.37
NewLayout_L8.json,13,66,22,9.67,25.41
NewLayout_L8.json,14,66,22,10.86,25.25
NewLayout_L8.json,15,66,22,15.12,29.34
NewLayout_L8.json,16,66,22,15.11,29.95
NewLayout_L8.json,17,66,22,20.27,33.07
NewLayout_L8.json,18,66,22,18.3,35.16
NewLayout_L8.json,19,66,22,19.97,38.13
NewLayout_L8.json,20,66,22,23.75,40.8
NewLayout_L8.json,21,66,22,24.62,42.18
NewLayout_L8.json,22,66,22,29.17,46.33
NewLayout_L80.json,2,69,23,23.53,23.53
NewLayout_L80.json,3,69,23,23.53,23.73
NewLayout_L80.json,4,69,23,23.53,25.02
NewLayout_L80.json,5,69,23,23.53,27.51
NewLayout_L80.json,6,69,23,23.53,30.93
NewLayout_L80.json,7,69,23,23.53,33.42
NewLayout_L80.json,8,69,23,24.78,37.17
NewLayout_L80.json,9,69,23,27.0,41.38
NewLayout_L80.json,10,69,23,29.31,44.72
NewLayout_L80.json,11,69,23,28.15,51.01
NewLayout_L80.json,12,69,23,33.26,50.85
NewLayout_L80.json,13,69,23,37.32,55.6
NewLayout_L80.json,14,69,23,40.95,59.21
NewLayout_L80.json,15,69,23,43.28,61.3
NewLayout_L80.json,16,69,23,45.98,64.85
NewLayout_L80.json,17,69,23,44.43,69.77
NewLayout_L80.json,18,69,23,46.33,72.7
NewLayout_L80.json,19,69,23,58.38,74.53
NewLayout_L80.json,20,69,23,60.63,78.4
NewLayout_L80.json,21,69,23,67.03,79.28
NewLayout_L80.json,22,69,23,70.37,83.98
NewLayout_L80.json,23,69,23,74.53,86.67
NewLayout_L81.json,2,72,24,27.53,27.53
NewLayout_L81.json,3,72,24,27.53,27.53
NewLayout_L81.json,4,72,24,27.53,30.45
NewLayout_L81.json,5,72,24,27.53,32.11
NewLayout_L81.json,6,72,24,27.53,34.97
NewLayout_L81.json,7,72,24,27.53,38.81
NewLayout_L81.json,8,72,24,27.53,44.85
NewLayout_L81.json,9,72,24,27.94,51.06
NewLayout_L81.json,10,72,24,30.41,53.79
NewLayout_L81.json,11,72,24,33.4,58.11
NewLayout_L81.json,12,72,24,32.65,66.01
NewLayout_L81.json,13,72,24,45.61,67.82
NewLayout_L81.json,14,72,24,48.37,72.93
NewLayout_L81.json,15,72,24,46.9,79.47
NewLayout_L81.json,16,72,24,55.12,85.41
NewLayout_L81.json,17,72,24,59.32,87.59
NewLayout_L81.json,18,72,24,67.28,90.12
NewLayout_L81.json,19,72,24,71.4,94.47
NewLayout_L81.json,20,72,24,63.08,101.92
NewLayout_L81.json,21,72,24,79.12,102.8
NewLayout_L81.json,22,72,24,76.67,107.87
NewLayout_L81.json,23,72,24,84.63,110.32
NewLayout_L81.json,24,72,24,92.87,113.73
NewLayout_L82.json,2,72,24,14.9,14.9
NewLayout_L82.json,3,72,24,14.9,14.9
NewLayout_L82.json,4,72,24,14.9,14.9
NewLayout_L82.json,5,72,24,14.9,16.46
NewLayout_L82.json,6,72,24,14.9,16.66
NewLayout_L82.json,7,72,24,14.9,17.81
NewLayout_L82.json,8,72,24,14.9,24.53
NewLayout_L82.json,9,72,24,14.9,26.38
NewLayout_L82.json,10,72,24,14.9,28.78
NewLayout_L82.json,11,72,24,14.9,31.79
NewLayout_L82.json,12,72,24,14.9,35.84
NewLayout_L82.json,13,72,24,16.87,37.49
NewLayout_L82.json,14,72,24,16.61,41.9
NewLayout_L82.json,15,72,24,21.5,44.07
NewLayout_L82.json,16,72,24,21.68,48.94
NewLayout_L82.json,17,72,24,28.93,50.89
NewLayout_L82.json,18,72,24,28.85,52.54
NewLayout_L82.json,19,72,24,32.34,53.3
NewLayout_L82.json,20,72,24,39.77,57.55
NewLayout_L82.json,21,72,24,44.72,60.59
NewLayout_L82.json,22,72,24,41.42,62.94
NewLayout_L82.json,23,72,24,45.39,65.69
NewLayout_L82.json,24,72,24,51.37,67.44
NewLayout_L83.json,2,69,23,13.23,13.23
NewLayout_L83.json,3,69,23,13.23,17.23
NewLayout_L83.json,4,69,23,13.23,19.1
NewLayout_L83.json,5,69,23,13.23,21.35
NewLayout_L83.json,6,69,23,13.23,23.79
NewLayout_L83.json,7,69,23,13.23,26.55
NewLayout_L83.json,8,69,23,16.14,28.5
NewLayout_L83.json,9,69,23,18.03,31.66
NewLayout_L83.json,10,69,23,21.78,33.79
NewLayout_L83.json,11,69,23,27.08,36.48
NewLayout_L83.json,12,69,23,24.84,38.85
NewLayout_L83.json,13,69,23,27.92,42.42
NewLayout_L83.json,14,69,23,32.84,43.96
NewLayout_L83.json,15,69,23,34.39,46.5
NewLayout_L83.json,16,69,23,34.34,47.67
NewLayout_L83.json,17,69,23,39.5,50.97
NewLayout_L83.json,18,69,23,42.62,52.13
NewLayout_L83.json,19,69,23,38.85,53.77
NewLayout_L83.json,20,69,23,44.48,57.58
NewLayout_L83.json,21,69,23,45.93,59.47
NewLayout_L83.json,22,69,23,49.77,60.72
NewLayout_L83.json,23,69,23,54.37,63.13
NewLayout_L84.json,2,102,34,19.81,19.81
NewLayout_L84.json,3,102,34,19.81,19.81
NewLayout_L84.json,4,102,34,19.81,27.68
NewLayout_L84.json,5,102,34,19.81,30.32
NewLayout_L84.json,6,102,34,19.81,33.43
NewLayout_L84.json,7,102,34,19.81,36.25
NewLayout_L84.json,8,102,34,19.81,39.15
NewLayout_L84.json,9,102,34,20.9,42.38
NewLayout_L84.json,10,102,34,22.69,45.99
NewLayout_L84.json,11,102,34,21.2,49.56
NewLayout_L84.json,12,102,34,34.33,50.91
NewLayout_L84.json,13,102,34,26.58,57.11
NewLayout_L84.json,14,102,34,30.55,58.57
NewLayout_L84.json,15,102,34,50.0,61.37
NewLayout_L84.json,16,102,34,50.83,64.09
NewLayout_L84.json,17,102,34,42.9,67.73
NewLayout_L84.json,18,102,34,50.53,71.42
NewLayout_L84.json,19,102,34,59.65,74.45
NewLayout_L84.json,20,102,34,62.82,78.8
NewLayout_L84.json,21,102,34,64.21,82.11
NewLayout_L84.json,22,102,34,62.49,83.44
NewLayout_L84.json,23,102,34,64.32,87.33
NewLayout_L84.json,24,102,34,74.41,89.91
NewLayout_L84.json,25,102,34,68.63,92.46
NewLayout_L85.json,2,78,26,15.47,15.47
NewLayout_L85.json,3,78,26,15.47,16.69
NewLayout_L85.json,4,78,26,15.47,17.08
NewLayout_L85.json,5,78,26,15.47,19.84
NewLayout_L85.json,6,78,26,15.47,23.93
NewLayout_L85.json,7,78,26,15.47,26.57
NewLayout_L85.json,8,78,26,17.56,32.89
NewLayout_L85.json,9,78,26,20.4,36.09
NewLayout_L85.json,10,78,26,21.71,37.99
NewLayout_L85.json,11,78,26,25.6,47.28
NewLayout_L85.json,12,78,26,27.66,48.47
